doi,n_records_merged,source_dbs,chosen_db,chosen_record_id,year,title_first50
10.3389/fphar.2020.595254,1,Scopus,Scopus,Scopus:2-s2.0-85097834218,2020,Network Pharmacology-Based Analysis of Xiao-Xu-Min
10.3389/fphar.2020.608199,1,Scopus,Scopus,Scopus:2-s2.0-85101885603,2021,Dichondra repens J.R.Forst. and G.Forst.: A Review
10.3389/fphar.2020.614756,2,Scopus;WoS,WoS,WoS:WOS:000611571400001,2021,Characterization of Formononetin Sulfonation in SU
10.3389/fphar.2021.544002,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000650186200001,2021,Comparative Analysis of Compatibility Influence on
10.3389/fphar.2021.596855,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000648604400001,2021,Therapeutic Potentials of Antiviral Plants Used in
10.3389/fphar.2021.602218,1,Scopus,Scopus,Scopus:2-s2.0-85105021288,2021,Potential Mechanism Prediction of Herbal Medicine 
10.3389/fphar.2021.606682,1,WoS,WoS,WoS:WOS:000651399500001,2021,Progress in Borneol Intervention for Ischemic Stro
10.3389/fphar.2021.615147,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000645147700001,2021,A Review of the Toxicity and Phytochemistry of Med
10.3389/fphar.2021.622040,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85105478535,2021,Disease Status–Dependent Drug–Herb Interactions: N
10.3389/fphar.2021.638993,2,Scopus;WoS,WoS,WoS:WOS:000645111700001,2021,Pharmacokinetics of Anthraquinones from Medicinal 
10.3389/fphar.2021.653767,1,Scopus,Scopus,Scopus:2-s2.0-85121402080,2021,Ziziphus jujuba Mill. var. spinosa (Bunge) Hu ex H
10.3389/fphar.2021.661129,2,Scopus;WoS,WoS,WoS:WOS:000649395500001,2021,Tianlongkechuanling Inhibits Pulmonary Fibrosis Th
10.3389/fphar.2021.668418,1,Scopus,Scopus,Scopus:2-s2.0-85106190962,2021,"Constituents, Pharmacokinetics, and Pharmacology o"
10.3389/fphar.2021.678126,1,WoS,WoS,WoS:WOS:000661150800001,2021,The Mechanisms of Yu Ping Feng San in Tracking the
10.3389/fphar.2021.680640,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000671833800001,2021,Components and Pharmacodynamical Mechanism of Yinf
10.3389/fphar.2021.685002,1,Scopus,Scopus,Scopus:2-s2.0-85110435037,2021,Traditional Chinese Medicine and Colorectal Cancer
10.3389/fphar.2021.688508,2,Scopus;WoS,WoS,WoS:WOS:000656213400001,2021,Identification of an Alternative Glycyrrhizin Meta
10.3389/fphar.2021.688670,2,Scopus;WoS,WoS,WoS:WOS:000886550600001,2021,"Properties, Pharmacology, and Pharmacokinetics of "
10.3389/fphar.2021.699949,1,Scopus,Scopus,Scopus:2-s2.0-85114709049,2021,Adverse Cardiovascular Effects of Anti-COVID-19 Dr
10.3389/fphar.2021.713855,1,Scopus,Scopus,Scopus:2-s2.0-85118949488,2021,"Knowledge, Attitudes and Practices on the Use of B"
10.3389/fphar.2021.716125,1,Scopus,Scopus,Scopus:2-s2.0-85111370063,2021,Research Progress on Catalpol as Treatment for Ath
10.3389/fphar.2021.738577,2,Scopus;WoS,WoS,WoS:WOS:000697147100001,2021,Herb-Induced Liver Injury Related to Reynoutria mu
10.3389/fphar.2021.744624,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000728835800001,2021,Interactions Between Ephedra sinica and Prunus arm
10.3389/fphar.2021.751107,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000703074100001,2021,Interaction Between Chinese Medicine and Warfarin:
10.3389/fphar.2021.758468,1,Scopus,Scopus,Scopus:2-s2.0-85118670075,2021,Metabolic Activation of the Toxic Natural Products
10.3389/fphar.2021.762654,1,Scopus,Scopus,Scopus:2-s2.0-85127581194,2021,Berberine: A Review of its Pharmacokinetics Proper
10.3389/fphar.2021.765638,1,Scopus,Scopus,Scopus:2-s2.0-85121437388,2021,Integrated Network Pharmacology and GC-MS–Based Me
10.3389/fphar.2021.773126,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000725591900001,2021,Herb-Drug Interaction Between Xiyanping Injection 
10.3389/fphar.2021.775745,1,Scopus,Scopus,Scopus:2-s2.0-85127057679,2022,Integrated UPLC-MS and Network Pharmacology Approa
10.3389/fphar.2021.779801,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000886747300001,2021,"Drug-Drug Interaction Potential, Cytotoxicity, and"
10.3389/fphar.2022.1011561,1,Scopus,Scopus,Scopus:2-s2.0-85140097560,2022,Identification of kaempferol as an OSX upregulator
10.3389/fphar.2022.1016004,1,Scopus,Scopus,Scopus:2-s2.0-85139928621,2022,Chinese medicinal herbs as potential prodrugs for 
10.3389/fphar.2022.1017741,1,WoS,WoS,WoS:WOS:000875486600001,2022,Idiosyncratic liver injury induced by bolus combin
10.3389/fphar.2022.1022567,1,Scopus,Scopus,Scopus:2-s2.0-85146524014,2023,Pharmacokinetics effects of chuanxiong rhizoma on 
10.3389/fphar.2022.1023379,1,Scopus,Scopus,Scopus:2-s2.0-85142150660,2022,Danlu tongdu tablets: Preclinical safety evaluatio
10.3389/fphar.2022.1033667,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000881175900001,2022,Pharmacokinetic herb-drug interactions: Altered sy
10.3389/fphar.2022.1036732,1,Scopus,Scopus,Scopus:2-s2.0-85144018267,2022,"Pharmacokinetics, tissue distribution, and plasma "
10.3389/fphar.2022.1037726,1,Scopus,Scopus,Scopus:2-s2.0-85145105179,2022,Pharmacist-led olaparib follow-up service for ambu
10.3389/fphar.2022.1040154,1,Scopus,Scopus,Scopus:2-s2.0-85143348903,2022,"The pharmacokinetics profiles, pharmacological pro"
10.3389/fphar.2022.1040350,1,Scopus,Scopus,Scopus:2-s2.0-85142199926,2022,Astragalus and its formulas as a therapeutic optio
10.3389/fphar.2022.1043252,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:000876602800001,2022,Integrated network pharmacology and serum metabolo
10.3389/fphar.2022.1046402,1,Scopus,Scopus,Scopus:2-s2.0-85143398125,2022,"Nitidine chloride, a benzophenanthridine alkaloid "
10.3389/fphar.2022.1046599,2,Scopus;WoS,WoS,WoS:WOS:000889121700001,2022,Mechanistic insights into the role of plant polyph
10.3389/fphar.2022.1048498,1,Scopus,Scopus,Scopus:2-s2.0-85144069992,2022,Understanding inter-individual variability in phar
10.3389/fphar.2022.1058480,1,Scopus,Scopus,Scopus:2-s2.0-85142523975,2022,Ameliorative effect of Berberidis radix polysaccha
10.3389/fphar.2022.1090345,1,Scopus,Scopus,Scopus:2-s2.0-85145297311,2022,Pharmacological effects of Bufei Jianpi granule on
10.3389/fphar.2022.749095,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000750576200001,2022,Effect of Sophocarpine on the Pharmacokinetics of 
10.3389/fphar.2022.788019,1,Scopus,Scopus,Scopus:2-s2.0-85124750323,2022,Integrated Metabolomics and Network Pharmacology R
10.3389/fphar.2022.804377,1,Scopus,Scopus,Scopus:2-s2.0-85131854323,2022,Mechanism-Based Pharmacokinetic Model for the Degl
10.3389/fphar.2022.812587,1,Scopus,Scopus,Scopus:2-s2.0-85124914929,2022,Integrated Metabolomics and Network Pharmacology S
10.3389/fphar.2022.813073,1,Scopus,Scopus,Scopus:2-s2.0-85140378321,2022,A review of herb-induced liver injury in mainland 
10.3389/fphar.2022.815235,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000766950200001,2022,Discovery and Characterization of the Key Constitu
10.3389/fphar.2022.816036,1,Scopus,Scopus,Scopus:2-s2.0-85127786523,2022,A Comprehensive Review of the Main Lignan Componen
10.3389/fphar.2022.821270,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000751847900001,2022,Shugan Jieyu Capsule in Post-Stroke Depression Tre
10.3389/fphar.2022.822792,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000764315400001,2022,"The Traditional Uses, Phytochemistry, Pharmacokine"
10.3389/fphar.2022.826395,1,WoS,WoS,WoS:WOS:000874025800001,2022,In vitro effects of European and Latin-American me
10.3389/fphar.2022.847113,2,Scopus;WoS,WoS,WoS:WOS:000816023400001,2022,Interactions Between Natural Products and Tamoxife
10.3389/fphar.2022.849994,1,Scopus,Scopus,Scopus:2-s2.0-85128668969,2022,"Pharmacodynamics, Network Pharmacology, and Pharma"
10.3389/fphar.2022.850859,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000784443900001,2022,Liquorice Extract and 18β-Glycyrrhetinic Acid Prot
10.3389/fphar.2022.854544,1,Scopus,Scopus,Scopus:2-s2.0-85130706348,2022,Integrated Pharmacology Reveals the Molecular Mech
10.3389/fphar.2022.856784,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000772651600001,2022,Potent Inhibition of Human Cytochrome P450 3A4 by 
10.3389/fphar.2022.857864,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000791196500001,2022,Polysaccharide Peptide Extract From Coriolus versi
10.3389/fphar.2022.858007,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000791044800001,2022,Pharmacokinetic Herb-Drug Interactions of Xiang-Sh
10.3389/fphar.2022.870282,1,Scopus,Scopus,Scopus:2-s2.0-85131521620,2022,Aconiti Lateralis Radix Praeparata as Potential An
10.3389/fphar.2022.876183,1,Scopus,Scopus,Scopus:2-s2.0-85128451513,2022,An Overview of the Evidence and Mechanism of Drug–
10.3389/fphar.2022.878526,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000876285300001,2022,Evaluation of Potential Herb-Drug Interactions Bet
10.3389/fphar.2022.878817,1,Scopus,Scopus,Scopus:2-s2.0-85131507111,2022,Hepatotoxicity of the Major Anthraquinones Derived
10.3389/fphar.2022.883407,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000820856100001,2022,Concomitant Medication Use With Xiyanping Injectio
10.3389/fphar.2022.883898,1,Scopus,Scopus,Scopus:2-s2.0-85131549355,2022,Compatibility of Fuzi and Ginseng Significantly In
10.3389/fphar.2022.884480,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001027470400001,2022,Deciphering the Underlying Mechanisms of Formula L
10.3389/fphar.2022.889181,1,Scopus,Scopus,Scopus:2-s2.0-85132249804,2022,Disordered Gut Microbiota in Colorectal Tumor-Bear
10.3389/fphar.2022.903171,1,Scopus,Scopus,Scopus:2-s2.0-85134031107,2022,Prunella vulgaris L. – A Review of its Ethnopharma
10.3389/fphar.2022.909631,1,WoS,WoS,WoS:WOS:000810978300001,2022,Dissecting the Regulation of Arachidonic Acid Meta
10.3389/fphar.2022.935336,1,Scopus,Scopus,Scopus:2-s2.0-85137977149,2022,A stepwise strategy integrating metabolomics and p
10.3389/fphar.2022.935685,2,Scopus;WoS,WoS,WoS:WOS:000891665000001,2022,Identification of naturally occurring inhibitors i
10.3389/fphar.2022.936846,1,Scopus,Scopus,Scopus:2-s2.0-85134391563,2022,Pharmacokinetic Study of Four Major Bioactive Comp
10.3389/fphar.2022.948678,1,WoS,WoS,WoS:WOS:000830182700001,2022,Pharmacokinetic Differences of Wuji Pill Component
10.3389/fphar.2022.950525,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000836273800001,2022,Evaluation of Herb-Drug Interaction Between Danshe
10.3389/fphar.2022.956397,1,Scopus,Scopus,Scopus:2-s2.0-85135585044,2022,Individualized medication based on pharmacogenomic
10.3389/fphar.2022.965390,1,Scopus,Scopus,Scopus:2-s2.0-85138773542,2022,A comprehensive review of Rubia cordifolia L.: Tra
10.3389/fphar.2022.973768,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000877108500001,2022,"In vitro effect of Withania somnifera, AYUSH-64, a"
10.3389/fphar.2022.974578,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000874536900001,2022,The Chinese herb Styrax triggers pharmacokinetic h
10.3389/fphar.2022.986765,1,Scopus,Scopus,Scopus:2-s2.0-85143894206,2022,Adjuvant effects of Chinese medicinal tonics on ga
10.3389/fphar.2022.990926,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000916117600001,2023,Evaluation of Mollugo oppositifolia Linn. as choli
10.3389/fphar.2022.995641,1,Scopus,Scopus,Scopus:2-s2.0-85139959074,2022,Metabolism of Paeoniae Radix Rubra and its 14 cons
10.3389/fphar.2022.995796,1,Scopus,Scopus,Scopus:2-s2.0-85144199321,2022,The mechanism of Renshen-Fuzi herb pair for treati
10.3389/fphar.2022.996728,1,Scopus,Scopus,Scopus:2-s2.0-85143444305,2022,Exploration of the effect of Celastrol on protein 
10.3389/fphar.2023.1040778,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000936309600001,2023,Interaction between Chinese medicine and digoxin: 
10.3389/fphar.2023.1108867,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000941357600001,2023,Inhibitory effect of Selaginella doederleinii hier
10.3389/fphar.2023.1116047,1,Scopus,Scopus,Scopus:2-s2.0-85147974824,2023,Salt processing: A unique and classic technology f
10.3389/fphar.2023.1133982,1,Scopus,Scopus,Scopus:2-s2.0-85149493342,2023,Protective effect of compatible herbs in Jin-Gu-Li
10.3389/fphar.2023.1143768,1,Scopus,Scopus,Scopus:2-s2.0-85160050824,2023,A funnel-type stepwise filtering strategy for iden
10.3389/fphar.2023.1163638,1,Scopus,Scopus,Scopus:2-s2.0-85153498966,2023,Ginsenoside Rg1 can reverse fatigue behavior in CF
10.3389/fphar.2023.1168990,1,Scopus,Scopus,Scopus:2-s2.0-85162056552,2023,Natural flavones from edible and medicinal plants 
10.3389/fphar.2023.1181263,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001013645000001,2023,Evaluation of the potential herb-drug interaction 
10.3389/fphar.2023.1204649,2,Scopus;WoS,WoS,WoS:WOS:001032610300001,2023,Effects of bergapten on the pharmacokinetics of ma
10.3389/fphar.2023.1210579,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001036897100001,2023,Potential pharmacokinetic interactions with concur
10.3389/fphar.2023.1211491,1,Scopus,Scopus,Scopus:2-s2.0-85174316802,2023,Revealing the dynamic landscape of drug-drug inter
10.3389/fphar.2023.1215475,1,Scopus,Scopus,Scopus:2-s2.0-85169560872,2023,Defining and supporting a professional role for ph
10.3389/fphar.2023.1220983,1,Scopus,Scopus,Scopus:2-s2.0-85165253875,2023,"Lysosomes, curcumin, and anti-tumor effects: how a"
10.3389/fphar.2023.1236656,1,Scopus,Scopus,Scopus:2-s2.0-85168287483,2023,Rhizoma Atractylodis Macrocephalae—Assessing the i
10.3389/fphar.2023.1271776,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001159282500001,2023,"Harder, better, faster, stronger? Retrospective ch"
10.3389/fphar.2023.1275974,2,Scopus;WoS,WoS,WoS:WOS:001122677300001,2023,TCM and related active compounds in the treatment 
10.3389/fphar.2023.1280864,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001087869300001,2023,The zhuyu pill relieves rat cholestasis by regulat
10.3389/fphar.2023.1281150,1,Scopus,Scopus,Scopus:2-s2.0-85178490591,2023,"Pharmacology activity, toxicity, and clinical tria"
10.3389/fphar.2023.1282062,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001122581900001,2023,Evaluation of pharmacological and pharmacokinetic 
10.3389/fphar.2024.1279584,1,Scopus,Scopus,Scopus:2-s2.0-85186253711,2024,Shenfu injection: a review of pharmacological effe
10.3389/fphar.2024.1284752,1,Scopus,Scopus,Scopus:2-s2.0-85195403526,2024,Sophora flavescens-Astragalus mongholicus herb pai
10.3389/fphar.2024.1290120,1,Scopus,Scopus,Scopus:2-s2.0-85183655159,2024,Ferroptosis: a new mechanism of traditional Chines
10.3389/fphar.2024.1290888,1,Scopus,Scopus,Scopus:2-s2.0-85184207936,2024,"Armeniacae semen amarum: a review on its botany, p"
10.3389/fphar.2024.1293464,1,Scopus,Scopus,Scopus:2-s2.0-85195079875,2024,Simultaneous determination of multiple components 
10.3389/fphar.2024.1296075,2,Scopus;WoS,WoS,WoS:WOS:001220811100001,2024,Anti-inflammatory and uric acid lowering effects o
10.3389/fphar.2024.1298818,1,Scopus,Scopus,Scopus:2-s2.0-85184182477,2024,Shizao decoction for cirrhotic ascites: assessing 
10.3389/fphar.2024.1325283,1,Scopus,Scopus,Scopus:2-s2.0-85191073663,2024,"Traditional uses, phytochemistry, pharmacology, to"
10.3389/fphar.2024.1334402,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001169254500001,2024,Herb-drug interactions of silybinin and cilofexor 
10.3389/fphar.2024.1351882,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001206440500001,2024,Effect of P. corylifolia on the pharmacokinetic pr
10.3389/fphar.2024.1352760,1,WoS,WoS,WoS:WOS:001182631000001,2024,Novel insight into the therapeutical potential of 
10.3389/fphar.2024.1359890,1,Scopus,Scopus,Scopus:2-s2.0-85198501681,2024,Quest for malaria management using natural remedie
10.3389/fphar.2024.1361643,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001192172600001,2024,In-depth LC-MS and in-vitro studies of a triterpen
10.3389/fphar.2024.1366556,1,Scopus,Scopus,Scopus:2-s2.0-85192999595,2024,Codonopsis radix: a review of resource utilisation
10.3389/fphar.2024.1372766,1,Scopus,Scopus,Scopus:2-s2.0-85187181383,2024,Intestinal mucosal barrier: a potential target for
10.3389/fphar.2024.1378208,1,Scopus,Scopus,Scopus:2-s2.0-85208607379,2024,Adverse events associated with herbal medicine pro
10.3389/fphar.2024.1378758,1,Scopus,Scopus,Scopus:2-s2.0-85206096863,2024,Potential mechanisms underlying podophyllotoxin-in
10.3389/fphar.2024.1387756,1,Scopus,Scopus,Scopus:2-s2.0-85197374573,2024,Tetrandrine inhibits aldosterone synthesis by cova
10.3389/fphar.2024.1393409,1,Scopus,Scopus,Scopus:2-s2.0-85193756802,2024,Advancements and challenges in pharmacokinetic and
10.3389/fphar.2024.1398294,1,Scopus,Scopus,Scopus:2-s2.0-85195374085,2024,Molecular targets associated with ulcerative colit
10.3389/fphar.2024.1399598,1,Scopus,Scopus,Scopus:2-s2.0-85200504140,2024,Hepatic microcirculatory disturbance in liver dise
10.3389/fphar.2024.1402763,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001269056700001,2024,Naoxintong capsule for treating cardiovascular and
10.3389/fphar.2024.1406188,1,Scopus,Scopus,Scopus:2-s2.0-85198056801,2024,A novel bioinformatics strategy to uncover the act
10.3389/fphar.2024.1408993,1,Scopus,Scopus,Scopus:2-s2.0-85197145414,2024,Ginsenosides: an immunomodulator for the treatment
10.3389/fphar.2024.1411059,1,Scopus,Scopus,Scopus:2-s2.0-85203474277,2024,Role of flavonoids in inhibiting triple-negative b
10.3389/fphar.2024.1417575,1,Scopus,Scopus,Scopus:2-s2.0-85198079776,2024,Label-free proteomic analysis reveals the hepatopr
10.3389/fphar.2024.1427772,1,Scopus,Scopus,Scopus:2-s2.0-85212262712,2024,Spontaneous adverse drug reactions reported in a t
10.3389/fphar.2024.1430238,1,Scopus,Scopus,Scopus:2-s2.0-85203465924,2024,Fermentation: improvement of pharmacological effec
10.3389/fphar.2024.1437806,2,Scopus;WoS,WoS,WoS:WOS:001329349300001,2024,"Design, synthesis and neuroprotective activity of "
10.3389/fphar.2024.1438259,2,Scopus;WoS,WoS,WoS:WOS:001302716500001,2024,Effects of three flavonoids on the metabolism of l
10.3389/fphar.2024.1446244,2,Scopus;WoS,WoS,WoS:WOS:001301192800001,2024,Effects of Weizhuan'an on rats with precancerous l
10.3389/fphar.2024.1450816,1,Scopus,Scopus,Scopus:2-s2.0-85210086735,2024,Investigation of paeonol in dermatological disease
10.3389/fphar.2024.1454348,1,Scopus,Scopus,Scopus:2-s2.0-85213965634,2024,Oxylipins as therapeutic indicators of herbal medi
10.3389/fphar.2024.1479503,2,Scopus;WoS,WoS,WoS:WOS:001325902400001,2024,Protective effect of MP-40 mitigates BDL-induced h
10.3389/fphar.2024.1483160,1,Scopus,Scopus,Scopus:2-s2.0-85208644045,2024,"DNA damage caused by chemotherapy has duality, and"
10.3389/fphar.2024.1485209,1,Scopus,Scopus,Scopus:2-s2.0-85211098250,2024,Triterpenoids from Ganoderma lucidum inhibit cytoc
10.3389/fphar.2024.1500865,1,Scopus,Scopus,Scopus:2-s2.0-85213719914,2024,Investigating the anti-obesity potential of Nelumb
10.3389/fphar.2024.1508726,1,WoS,WoS,WoS:WOS:001398895700001,2025,Xixin Decoction's novel mechanism for alleviating 
10.3389/fphar.2025.1500955,1,OpenAlex,OpenAlex,OpenAlex:W4407181372,2025,Biosynthesis of plant neuroactive alkaloids treati
10.3389/fphar.2025.1522857,1,Scopus,Scopus,Scopus:2-s2.0-85218682741,2025,Typical and atypical metabolic characteristics of 
10.3389/fphar.2025.1531873,1,Scopus,Scopus,Scopus:2-s2.0-105000527086,2025,Potential therapeutic mechanisms of Draconis Resin
10.3389/fphar.2025.1547415,1,Scopus,Scopus,Scopus:2-s2.0-105001654803,2025,Development and validation of the HPLC–MS/MS metho
10.3389/fphar.2025.1558298,1,Scopus,Scopus,Scopus:2-s2.0-105003024385,2025,A strategy for evaluating the impact of processing
10.3389/fphar.2025.1567044,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001587392700001,2025,Evaluation the inhibitory effect of nicardipine on
10.3389/fphar.2025.1569863,1,Scopus,Scopus,Scopus:2-s2.0-105016723855,2025,Research on strategies for enhancing drug knowledg
10.3389/fphar.2025.1571153,1,Scopus,Scopus,Scopus:2-s2.0-105014497974,2025,"Pharmacological effects, molecular mechanisms, and"
10.3389/fphar.2025.1572007,1,Scopus,Scopus,Scopus:2-s2.0-105005502898,2025,Gut microbiota: a new target for the prevention an
10.3389/fphar.2025.1577757,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001551459400001,2025,The pharmacokinetics effects of the MCAO model on 
10.3389/fphar.2025.1579613,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001516578400001,2025,Efficacy and safety of oral Chinese medicine combi
10.3389/fphar.2025.1590929,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001518107400001,2025,Integrating Drosophila and Vibrio fischeri models 
10.3389/fphar.2025.1595019,1,Scopus,Scopus,Scopus:2-s2.0-105008732410,2025,Efficacy of indigo naturalis nanofibrous patches i
10.3389/fphar.2025.1596785,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001511297800001,2025,Synergistic protective effects of TCM formula NRIC
10.3389/fphar.2025.1596913,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001527200400001,2025,Potential interactions between traditional Chinese
10.3389/fphar.2025.1601712,1,Scopus,Scopus,Scopus:2-s2.0-105009897388,2025,Unveiling the therapeutic potential of natural pro
10.3389/fphar.2025.1605330,1,WoS,WoS,WoS:WOS:001533084800001,2025,In vitro technology and ADMET research in traditio
10.3389/fphar.2025.1627058,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001630782900001,2025,Cardioprotective Chinese herbs and antiretroviral 
10.3389/fphar.2025.1641443,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001619420900001,2025,From molecules to medicine: a systematic review of
